time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.856199725409,1.31666224492,15.4825505332,0.187268142544,0.15961490701,0.0,-1.45900721092,1.84781662768,4.25230610637,0.18304559038,0.100101707379,0.0,445.4215221442441,446.0085081249009,447.1248803415096,447.0574321754178
2.2800000000000016,-0.947386733307,1.43169501741,15.7419941613,0.198243586484,0.165888040669,0.0,-1.581122007,1.98759629758,4.39467256911,0.182680278134,0.112222312288,0.0,476.34281664315495,477.27754386260546,477.402581016138,477.40457161585357
2.3400000000000016,-1.04653120681,1.55591641585,16.0127203976,0.209614913732,0.172165010534,0.0,-1.72431159852,2.15416502714,4.62785739909,0.20053145541,0.0816121615414,0.0,507.35961817110086,505.16461933437546,505.4933703707707,506.80807660371045
2.4000000000000017,-1.15370929679,1.68955055317,16.2933755323,0.221146021275,0.176854552116,0.0,-1.84868518038,2.30130986638,4.72624041736,0.165022795832,0.070165408058,0.0,469.82867975139345,468.94470196111877,470.7893740315635,468.0662145853817
2.4600000000000017,-1.26761652828,1.83120442245,16.575331781,0.231470922187,0.180955147332,0.0,-1.94858212472,2.42122859436,4.67202725546,0.183375135271,0.0644264662365,0.0,421.89474647858015,421.4026483002273,420.9618715802487,422.5770480315967
2.520000000000002,-1.3875979905,1.98022103323,16.8540274296,0.242036575789,0.184441285206,0.0,-2.0511245984,2.5467817775,4.61751593866,0.154715534047,0.040814396894,0.0,423.4908993540047,421.45704632028406,423.324777854232,420.8819244167724
2.580000000000002,-1.51381221779,2.13694874841,17.1295068705,0.25128974166,0.187137681136,0.0,-2.1562530206,2.67813158627,4.56484570641,0.153209617675,0.0521229854461,0.0,422.9845861757214,423.9587756010344,423.7860086485263,423.6802614044858
2.640000000000002,-1.64721007848,2.30277566883,17.4059672916,0.261148321679,0.189840882908,0.0,-2.29054295248,2.85012100234,4.64945349501,0.180347929583,0.0246124513136,0.0,469.6856473748039,467.5478303876003,469.485775150446,471.61048190823954
2.700000000000002,-1.78809198712,2.4782574451,17.6842697175,0.272089119293,0.190927902893,0.0,-2.40563337296,3.00004662936,4.62676999766,0.186065730645,0.000133483819505,0.0,438.13104837099286,436.0906752128143,436.4399295263926,436.9497627299056
2.760000000000002,-1.93540729739,2.66221217642,17.9586837384,0.283500285278,0.190741472381,0.0,-2.50495580256,3.13255622701,4.520279304,0.19735305812,-0.0105378874232,0.0,408.3301174924478,407.37687412508336,409.065984927463,410.10847338310265
2.820000000000002,-2.0889835219,2.85469896475,18.2281220774,0.295616559695,0.190621652714,0.0,-2.61426272514,3.28450302052,4.46061616193,0.2098019694,0.0111616304272,0.0,424.99851816770814,426.85473871768903,424.87701576186333,425.9849395815917
2.880000000000002,-2.24936096973,3.05682702364,18.4950501828,0.308139890161,0.192263379579,0.0,-2.7317559827,3.4539593333,4.43631938977,0.206474228932,0.0482792193817,0.0,438.144933736041,441.2207949126732,438.19901332890873,437.96581092347253
2.940000000000002,-2.41701111784,3.26959052904,18.7613090732,0.320721396075,0.194846804388,0.0,-2.85679002566,3.63898164758,4.4380823317,0.215445517686,0.0297574887503,0.0,450.72891928875777,449.23023246055817,448.2016670135547,448.97305860135685
3.000000000000002,-2.59246799134,3.49405701222,19.0287851534,0.333749499371,0.1964728269,0.0,-2.99185266624,3.84408625795,4.47663174011,0.220310892252,0.0211728359591,0.0,463.4701770035663,462.79498267747994,463.5605339730804,463.987171934172
3.0600000000000023,-2.77599774406,3.73092863982,19.2981299125,0.346553155813,0.198164448058,0.0,-3.12587189091,4.05245749794,4.5003975399,0.193684994728,0.0394498472693,0.0,460.35865101465663,461.803040681215,462.3102962709987,460.24959450472915
3.1200000000000023,-2.96746279715,3.98024165724,19.5680860002,0.358199948088,0.200382759251,0.0,-3.25645045467,4.25862908601,4.49715604183,0.194954801773,0.0314889739441,0.0,455.12278510414336,454.4856340637519,454.5236563845325,454.6612661046365
3.1800000000000024,-3.16588578234,4.24048742987,19.833486359,0.370118919421,0.202047646392,0.0,-3.35788460014,4.41691779267,4.34939126564,0.20515968599,0.0189594750143,0.0,405.99558876424743,404.86983267836877,405.2755891789709,406.2345857529261
3.2400000000000024,-3.37084447047,4.51109031998,20.0918321503,0.382544799431,0.203491758063,0.0,-3.47421373026,4.60386413597,4.2615846539,0.210711291604,0.0327099180458,0.0,426.9718129700851,428.1436868046962,428.4066231370382,428.9223596105193
3.3000000000000025,-3.58349000171,4.79427318045,20.3478185192,0.395476340885,0.205346685923,0.0,-3.61406025776,4.8362082162,4.27005212252,0.223726940396,0.027061344756,0.0,463.10227444185955,462.6579421566899,462.4192906877321,463.48727346889075
3.3600000000000025,-3.8040368042,5.0905901966,20.6018253787,0.409069804931,0.206571490191,0.0,-3.73762512588,5.04172304962,4.19605183551,0.23168176714,0.00180168688962,0.0,438.3945380475961,436.2901249284682,436.95716306770225,437.67173619425824
3.4200000000000026,-4.03252059471,5.40034503988,20.8534408872,0.423265079562,0.207259058109,0.0,-3.87845770943,5.28412061732,4.18983651515,0.244921651676,0.0259255009292,0.0,462.5219721542412,464.4183422489985,461.58084680927453,462.67795677002994
